name,address,address_line_2,city,province,postal_code,latitude,longitude,phone,email,fuel_brand,price_zone,available_fuel_types,fuel_prices_petrol_95,fuel_prices_petrol_93,fuel_prices_diesel_50ppm,fuel_prices_diesel_500ppm,other_offerings,contact_1_name,contact_1_surname,contact_1_email,contact_1_office_phone,contact_1_mobile_phone,contact_2_name,contact_2_surname,contact_2_email,contact_2_office_phone,contact_2_mobile_phone,vat_number,bank_name,account_holder,account_number,branch_code
"TotalEnergies","TotalEnergies",,"Bethal","Mpumalanga",2309,-26.455,29.4667,,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"TotalEnergies","132 Kerk Street",,"Ermelo","Mpumalanga",2351,-26.517079,29.9844684,+27 17 811 0600,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"TotalEnergies","196 Cowen Ntuli Street",,"Middelburg","Mpumalanga",1055,-25.7700771,29.463661,,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"TotalEnergies","Willie Ackermann Drive",,"Emalahleni","Mpumalanga",1039,-25.8686,29.1696,+27 13 699 0208,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"TotalEnergies","TotalEnergies",,"Middelburg","Mpumalanga",1055,-25.7650483,29.455794,,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"TotalEnergies","TotalEnergies",,"Emalahleni","Mpumalanga",1049,-25.908068,29.2510893,,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"TotalEnergies","7 Kiepersollan Avenue",,"Emalahleni","Mpumalanga",1034,-25.9256133,29.2362188,,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Muhuluhulu Drive",,"Embalenhle","Mpumalanga",,-26.53664,29.0836701,+27 17 685 3328,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","90 Kieskamma Drive",,"Middelburg","Mpumalanga",,-25.7875467,29.4523337,+27 13 244 3341,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Standerton","Mpumalanga",,-26.948887,29.242465,+27 17 712 2704,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Bronkhorstspruit","Mpumalanga",,-25.8057554,28.7357649,+27 13 932 3691,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","2 Watermeyer Street",,"Emalahleni","Mpumalanga",,-25.8879132,29.2229755,+27 13 656 0864,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Bronwyn Street",,"Kriel","Mpumalanga",,-26.2498764,29.2587302,+27 17 648 2277,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","63 Church Street",,"Ermelo","Mpumalanga",,-26.525464,29.9863704,+27 17 811 1210,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","2 Vuyusile Mini Street",,"Bethal","Mpumalanga",,-26.45188,29.45959,+27 17 647 1959,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","214 Cowen Ntuli Street",,"Middelburg","Mpumalanga",,-25.7717708,29.4721368,+27 13 282 5010,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","200 Cowen Ntuli Street",,"Middelburg","Mpumalanga",,-25.770435,29.465198,+27 13 282 8914,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Matsulu","Mpumalanga",,-25.5200833,31.3448536,+27 13 712 2173,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Walter Sisulu Street",,"Middelburg","Mpumalanga",,-25.7677662,29.4546338,+27 13 282 8914,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Theunis Janson Avenue",,"Witbank","Mpumalanga",,-25.9010723,29.2362131,+27 13 692 5079,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","19a Samora Machel Street",,"Middelburg","Mpumalanga",,-25.7782135,29.4616133,+27 13 243 4541,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Phola","Mpumalanga",,-26.0113436,29.0344427,+27 13 645 0198,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","151 Watermeyer Street",,"Witbank","Mpumalanga",,-25.914079,29.23444,+27 13 697 5121,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","1 Schonland Drive",,"Witbank","Mpumalanga",,-25.869338,29.1658441,+27 13 692 5103,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Witbank","Mpumalanga",,-25.8868385,29.2333728,+27 13 697 1009,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","R104",,"Emalahleni","Mpumalanga",,-25.8748614,29.1304171,+27 82 819 4353,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Diederichs Street",,"Witbank","Mpumalanga",,-25.88225,29.2069013,+27 13 656 3057,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","4 Joubert Street",,"Emalahleni","Mpumalanga",,-25.849494,29.2354081,+27 13 650 1601,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.4879108,31.3782586,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.5193141,29.984668,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.151392,28.6815087,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","69 Kerk Street",,"Ermelo","Mpumalanga",2350,-26.5243469,29.9861045,+27 17 801 5300,,BP,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","BP",,"Unknown","Mpumalanga",,-26.8115253,30.4430187,,,BP,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","BP",,"Unknown","Mpumalanga",,-26.6615876,29.183279,,,BP,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","BP",,"Unknown","Mpumalanga",,-25.7685242,29.4241011,,,BP,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Mpumalanga",1340,-25.6697703,31.8562445,+27 13 780 3822,,Shell,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Mpumalanga",2300,-26.488944,29.229636,+27 17 638 0720,,Shell,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","4 Voortrekker Street",,"Unknown","Mpumalanga",2270,-26.4214488,29.0937095,+27 17 687 1004,,Shell,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","51 Kerk Street",,"Unknown","Mpumalanga",1095,-26.157258,29.716204,+27 13 293 0142,,Shell,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Witbank","Mpumalanga",1035,-25.874665,29.234506,+27 13 243 9622,,Shell,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Witbank","Mpumalanga",1042,-25.8744335,29.239098,+27 13 690 3588,,Shell,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","22 Church Street",,"Middelburg","Mpumalanga",1050,-25.7646614,29.4559696,+27 13 282 4556,,Shell,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"TotalEnergies","TotalEnergies",,"Unknown","Mpumalanga",,-26.4993535,31.3669699,,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Astron","Astron",,"Unknown","Mpumalanga",,-26.521978,29.9820031,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Puma","Puma",,"Unknown","Mpumalanga",,-26.5374963,31.0126562,,,Puma,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Puma","Puma",,"Unknown","Mpumalanga",,-26.4890344,31.3439207,,,Puma,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"GALP","GALP",,"Unknown","Mpumalanga",,-26.3287264,31.1446926,,,GALP,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.3228287,31.1433737,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-25.8359699,29.1887147,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Total","Total",,"Unknown","Mpumalanga",,-26.3292165,31.1401663,,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-25.6896925,31.7495342,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-25.669976,31.8574086,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-25.6870009,31.783567,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-25.9523621,31.1312969,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Galp","Ngwane Street",,"Unknown","Mpumalanga",,-26.4943321,31.3838553,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Galp","Nkose'luhlaza Street",,"Unknown","Mpumalanga",,-26.4950283,31.3832245,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.4961062,31.38013,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Brent Oil Station","Address not available",,"Unknown","Mpumalanga",,-25.8063743,29.8970637,,,Brent Oil,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-25.7888246,31.0576441,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Total","Total",,"Unknown","Mpumalanga",,-26.5005805,31.320179,,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-25.7498224,31.4642682,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Total","Total",,"Unknown","Mpumalanga",,-26.3274074,31.1467269,,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.489705,31.4136164,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.4897483,31.3072311,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell Station","Address not available",,"Unknown","Mpumalanga",,-26.6611403,29.1822521,,,Shell,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Total Station","Address not available",,"Unknown","Mpumalanga",,-26.6673664,29.1861054,,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-25.9992839,31.7546567,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Total","Total",,"Unknown","Mpumalanga",,-25.7498221,31.0043292,,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Mpumalanga",,-25.790233,31.0530009,,,Shell,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Echo","Echo",,"Unknown","Mpumalanga",,-25.7896331,31.0513723,,,Sheba Motors,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Puma","Puma",,"Unknown","Mpumalanga",,-25.8566031,31.8153676,,,Puma,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Vooma","Nested Avenue",,"Unknown","Mpumalanga",,-26.15181,28.541507,,,Vooma,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Voom","Shabangu Street",,"Unknown","Mpumalanga",,-26.1329988,28.6862658,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Caltex","Mandela Street",,"Unknown","Mpumalanga",,-25.8755737,29.2203493,,,Caltex,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen Station","Address not available",,"Unknown","Mpumalanga",,-25.8835512,29.1971313,,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Caltex","Voortrekker Street",,"Unknown","Mpumalanga",,-25.8703391,29.2122216,,,Caltex,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Gulfstream Station","Willie Ackermann Drive",,"Unknown","Mpumalanga",,-25.8725577,29.181762,,,Gulfstream,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-25.7681712,29.4564195,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","156 Jan Van Riebeeck Street",,"Middelburg","Mpumalanga",1055,-25.768428,29.4550317,+27 13 243 2325,,Shell,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.4910079,31.3038081,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.4916662,31.3037805,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Witbank Truck Stop","Witbank Truck Stop",,"Unknown","Mpumalanga",,-25.9655492,29.265557,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"TotalEnergies","TotalEnergies",,"Ermelo","Mpumalanga",2351,-26.5111875,30.0018529,,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Sasol","Nelson Mandela Drive",,"Secunda","Mpumalanga",2302,-26.5233182,29.1798659,,,Sasol,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-25.6306097,29.4373178,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.4940191,31.4005632,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Galp Gas station","Galp Gas station",,"Unknown","Mpumalanga",,-26.6799722,31.0587,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Galp Filling Station","Galp Filling Station",,"Unknown","Mpumalanga",,-26.4990982,31.3724777,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Total Filling Station","Total Filling Station",,"Unknown","Mpumalanga",,-26.4973818,31.372434,,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.2929464,31.1184431,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Unknown","Mpumalanga",,-26.4971299,31.3644311,,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.4968559,31.3645524,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.4971953,31.3644131,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.4993512,31.3670089,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.3017563,31.1206012,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.3260345,31.1351242,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.327683,31.1555256,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.2255568,30.5216744,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Mpumalanga",,-26.1756487,30.6890601,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Total Station","Address not available",,"Unknown","Northern Cape",,-28.5936839,20.3381465,,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Market Street",,"Vryburg","Northern Cape",,-26.9584497,24.7326179,,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Upington","Northern Cape",,-28.4497543,21.2470147,+27 54 332 5444,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Northern Cape",,-26.6112513,18.1675919,,,Shell,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","2 Augrabies Way",,"Kakamas","Northern Cape",,-28.768019,20.6156478,+27 54 337 6246,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP Station","Address not available",,"Unknown","Northern Cape",,-28.4616194,21.2416259,,,BP,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","10 Vygie Street",,"Upington","Northern Cape",,-28.458254,21.2305055,+27 54 339 3815,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","58 Ribbok Street",,"Upington","Northern Cape",,-28.4390303,21.2787575,+27 54 338 0141,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"TotalEnergies","TotalEnergies",,"Upington","Northern Cape",8801,-28.4585,21.2424,,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen Fuel","Engen Fuel",,"Unknown","Northern Cape",,-27.9618072,16.7587537,,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell Station","Address not available",,"Unknown","Northern Cape",,-26.9805741,20.7809394,,,Shell,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP Station","Address not available",,"Unknown","Northern Cape",,-26.9819006,20.78029,,,BP,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Astron Energy","Astron Energy",,"Kuruman","Northern Cape",,-27.4653973,23.4262755,+27 53 712 2531,,Astron Energy,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Main Street",,"Kuruman","Northern Cape",,-27.4624609,23.4384863,+27 53 712 2661,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Northern Cape",,-29.1301678,19.3963008,,,Shell,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen Noordoewer","Engen Noordoewer",,"Unknown","Northern Cape",,-28.7368851,17.6158292,,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Total","Total",,"Unknown","Northern Cape",,-27.5246821,17.8155304,,,Total,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","3 Voortrekker Street",,"Springbok","Northern Cape",,-29.6622805,17.8916252,+27 27 712 3111,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Puma","Puma",,"Unknown","Northern Cape",,-26.7994103,19.6490801,,,Puma,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Northern Cape",,-28.454909,21.2493319,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP Fullstop Molopo Lodge","BP Fullstop Molopo Lodge",,"Unknown","Northern Cape",,-26.9323178,20.6621414,,,BP,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Keurstop","Keurstop",,"Unknown","Northern Cape",,-29.669757,17.8829151,,,Caltex,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"MBT Petroleum","MBT Petroleum",,"Springbok","Northern Cape",,-29.6645688,17.8872509,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","23 Van Riebeeck Street",,"Olifantshoek","Northern Cape",,-27.9418112,22.7373932,+27 53 331 0022,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Puma","Puma",,"Keetmanshoop","Northern Cape",,-26.5793416,18.1346541,,,Puma,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Caltex Fuel","Caltex Fuel",,"Unknown","Northern Cape",,-28.6693339,20.4193825,,,Caltex,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Port Nolloth","Northern Cape",,-29.2540172,16.8692991,+27 27 851 8527,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Grünau Motors Shell","Grünau Motors Shell",,"Unknown","Northern Cape",,-27.7197769,18.3813763,,,Shell,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP Station","Address not available",,"Unknown","Northern Cape",,-30.9686694,22.1272303,,,BP,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Northern Cape",,-26.5013922,17.160829,,,Shell,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Northern Cape",,-29.5929853,17.7926085,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Keetmanshoop","Northern Cape",,-26.5827095,18.1349511,,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Puma","Puma",,"Unknown","Northern Cape",,-26.5837478,18.1360119,,,Puma,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Caltex","Caltex",,"Unknown","Northern Cape",,-28.4509313,21.2474379,,,Caltex,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Northern Cape",,-28.4369041,21.2306409,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Caltex","Caltex",,"Unknown","Northern Cape",,-26.9583276,24.7320247,,,Caltex,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Market Street",,"Vryburg","Northern Cape",,-26.9590374,24.7324695,,,Engen,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP Station","Address not available",,"Unknown","Northern Cape",,-26.969569,24.7695002,,,BP,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Exel Station","Address not available",,"Unknown","Northern Cape",,-26.9710217,24.7688091,,,Exel,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP Atlantic","BP Atlantic",,"Unknown","Northern Cape",,-29.6676241,17.8828269,,,BP,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Northern Cape",,-28.4285681,16.7798571,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
